PERMIT TYPE,PERMIT #,PROJECT NAME,WORK TYPE,ADDRESS,LOCATION,X_COORD,Y_COORD,DATE SUBMITTED,DATE ISSUED,DECLARED VALUATION,AREA (SF),PRIMARY CONTACT,CD,NCD,HD
Carport Permit,RES-CRT-PMT22-32200006,1930 RAYBURN,,"1930 RAYBURN DR, CITY OF SAN ANTONIO, TX 78224",,2113801.9,13678016.1,2022-01-03,2022-01-03,,,,4,,
Residential Fence Permit,RES-FEN-PMT22-31900003,148 FARGO,,"148 FARGO AVE, CITY OF SAN ANTONIO, TX 78220",,2146760,13698807.9,2022-01-03,2022-01-03,,,"ARTHUR N WITHERSPOON, TOTAL MAINTENANCE",2,,
Residential Fence Permit,RES-FEN-PMT22-31900004,318 HAVENHILL,,"318 HAVERHILL DR, CITY OF SAN ANTONIO, TX 78228",,2113134,13718851,2022-01-03,2022-01-03,,,TOTAL MAINTENANCE,7,NCD-7 Jefferson,
Residential Fence Permit,RES-FEN-PMT22-31900005,6010 ELK VALLEY,,"6010 ELK VALLEY, CITY OF SAN ANTONIO, TX 78249",,2094865.1,13750418.5,2022-01-03,2022-01-03,,,TOTAL MAINTENANCE,8,,
Residential Fence Permit,RES-FEN-PMT22-31900006,Andrew Meyer,,"707 SUMNER, CITY OF SAN ANTONIO, TX 78209",,2148588.7,13726233.8,2022-01-03,2022-01-03,,,ANDREW J MEYER,2,,
Residential Fence Permit,RES-FEN-PMT22-31900008,242 HARROW DR,,"242 HARROW DR, CITY OF SAN ANTONIO, TX 78227",,2080109.3,13687228.9,2022-01-03,2022-01-03,,,TERESA GARCIA,4,,
Res New Building Permit,RES-RBP-PMT21-36601654,Building No: 1; Unit No: 1,New,"230 SPAATZ ST, CITY OF SAN ANTONIO, TX 78211",,,,2021-01-20,2022-01-03,,1556,"ARAFAT HAIFA, ROAD RUNNER HOME BUILDER'S",,,
Res New Building Permit,RES-RBP-PMT22-36600012,"**MIGRATED** AP# 2625438 - 302 TENDICK BLDG #1 UNITS 1101,1102,1103",New,"302 TENDICK, CITY OF SAN ANTONIO, TX 78209",,2138188.4,13713015.4,2022-01-03,2022-01-03,,4928,JASDC/CENTER CITY DEVELOPMENT,2,NCD-6 Mahncke Park,
Res New Building Permit,RES-RBP-PMT22-36600015,Building No: ; Unit No:,New,"415 BELMONT, CITY OF SAN ANTONIO, TX 78202",,2142344.4,13700867.1,2022-01-03,2022-01-03,,1973,"L&R HOME DESIGNS, LLC",2,,
Swimming Pool or Spa Permit,RES-SWM-PMT22-32600003,13126 Hunter's Brook,,"13126 HUNTERS BROOK, CITY OF SAN ANTONIO, TX 78230",,2110174.9,13752746.1,2022-01-03,2022-01-03,,,EXPERTPOOL RESTORATION & REPAI,8,,
Sidewalk-Curb Permit,SDW-CRB-PMT22-38500001,219 W RIDGEWOOD CT,,"219 RIDGEWOOD COURT, CITY OF SAN ANTONIO, TX 78212",,2128727.8,13717782.2,2022-01-03,2022-01-03,,,IN AND OUT CONCRETE,1,NCD-10 Monte Vista Terrace,
Sidewalk-Curb Permit,SDW-CRB-PMT22-38500002,120 CASTILLO AVE,,"120 CASTILLO AVE, CITY OF SAN ANTONIO, TX 78210",,2133166,13692627.4,2022-01-03,2022-01-03,,,IN AND OUT CONCRETE,5,,
On Premise Sign,SIG-OPS-PMT22-21500001,1604 PLEASANTON RD,,"1604 PLEASANTON RD, CITY OF SAN ANTONIO, TX 78221",,2126550,13681372,2021-09-20,2022-01-03,,,"ONESIMO GUERRA III, ONESMIO ELECTRIC",3,,
Comm New Building Permit,COM-BLG-PMT21-40200003,Building No: 1; Unit No: 1,New,"11731 410, CITY OF SAN ANTONIO, TX 78221",,2133403.2,13665282.1,2021-01-06,2022-01-04,285264,2240,"RYAN RUMOHR, CHARLES POPE ARCHITECTS",3,,
Electrical General Permit,COM-BLG-PMT21-40200003,Building No: 1; Unit No: 1,New,"11731 410, CITY OF SAN ANTONIO, TX 78221",,2133403.2,13665282.1,2021-01-06,2022-01-04,,,"RYAN RUMOHR, CHARLES POPE ARCHITECTS",3,,
Electrical TOPS Permit,COM-BLG-PMT21-40200003,Building No: 1; Unit No: 1,New,"11731 410, CITY OF SAN ANTONIO, TX 78221",,2133403.2,13665282.1,2021-01-06,2022-01-04,,,"RYAN RUMOHR, CHARLES POPE ARCHITECTS",3,,
Mechanical Permit,COM-BLG-PMT21-40200003,Building No: 1; Unit No: 1,New,"11731 410, CITY OF SAN ANTONIO, TX 78221",,2133403.2,13665282.1,2021-01-06,2022-01-04,,,"RYAN RUMOHR, CHARLES POPE ARCHITECTS",3,,
Plumbing Gas Permit,COM-BLG-PMT21-40200003,Building No: 1; Unit No: 1,New,"11731 410, CITY OF SAN ANTONIO, TX 78221",,2133403.2,13665282.1,2021-01-06,2022-01-04,,,"RYAN RUMOHR, CHARLES POPE ARCHITECTS",3,,
Plumbing General Permit,COM-BLG-PMT21-40200003,Building No: 1; Unit No: 1,New,"11731 410, CITY OF SAN ANTONIO, TX 78221",,2133403.2,13665282.1,2021-01-06,2022-01-04,,,"RYAN RUMOHR, CHARLES POPE ARCHITECTS",3,,
Plumbing Sewer Permit,COM-BLG-PMT21-40200003,Building No: 1; Unit No: 1,New,"11731 410, CITY OF SAN ANTONIO, TX 78221",,2133403.2,13665282.1,2021-01-06,2022-01-04,,,"RYAN RUMOHR, CHARLES POPE ARCHITECTS",3,,
Comm Comm Equipment Permit,COM-CEQ-PMT21-40700127,Minor Structures,New,"1218 LULLWOOD AVE, CITY OF SAN ANTONIO, TX 78201",,2122929,13717015,2021-05-04,2022-01-04,25000,100,GARY EDENBURN,1,NCD-5 Beacon Hill Area,
Comm Remodel Permit,COM-RML-PMT22-40000002,Minor Plans - FLORES SUPER WASHATERIA,Existing,"5608 FLORES ST, CITY OF SAN ANTONIO, TX 78214",,2128915.9,13682418.7,2021-05-30,2022-01-04,500000,9397,DUNCAN KIM,3,,
Electrical General Permit,COM-RML-PMT22-40000002,Minor Plans - FLORES SUPER WASHATERIA,Existing,"5608 FLORES ST, CITY OF SAN ANTONIO, TX 78214",,2128915.9,13682418.7,2021-05-30,2022-01-04,,,DUNCAN KIM,3,,
Mechanical Permit,COM-RML-PMT22-40000002,Minor Plans - FLORES SUPER WASHATERIA,Existing,"5608 FLORES ST, CITY OF SAN ANTONIO, TX 78214",,2128915.9,13682418.7,2021-05-30,2022-01-04,,,DUNCAN KIM,3,,
Plumbing Gas Permit,COM-RML-PMT22-40000002,Minor Plans - FLORES SUPER WASHATERIA,Existing,"5608 FLORES ST, CITY OF SAN ANTONIO, TX 78214",,2128915.9,13682418.7,2021-05-30,2022-01-04,,,DUNCAN KIM,3,,
Plumbing General Permit,COM-RML-PMT22-40000002,Minor Plans - FLORES SUPER WASHATERIA,Existing,"5608 FLORES ST, CITY OF SAN ANTONIO, TX 78214",,2128915.9,13682418.7,2021-05-30,2022-01-04,,,DUNCAN KIM,3,,
Plumbing Sewer Permit,COM-RML-PMT22-40000002,Minor Plans - FLORES SUPER WASHATERIA,Existing,"5608 FLORES ST, CITY OF SAN ANTONIO, TX 78214",,2128915.9,13682418.7,2021-05-30,2022-01-04,,,DUNCAN KIM,3,,
Electrical General Permit,MEP-ELE-PMT22-33300037,Electrical General Permit,,"919 LYNWOOD, CITY OF SAN ANTONIO, TX 78201",,2124843.4,13716487.5,2022-01-04,2022-01-04,,,METRO ELECTRIC,1,NCD-5 Beacon Hill Area,
Electrical General Permit,MEP-ELE-PMT22-33300038,Electrical General Permit,,"310 IDAHO ST, CITY OF SAN ANTONIO, TX 78203",,2135868.5,13700494.1,2022-01-04,2022-01-04,,,METRO ELECTRIC,2,,
Electrical General Permit,MEP-ELE-PMT22-33300050,Electrical General Permit,,"804 HARLAN AVE, CITY OF SAN ANTONIO, TX 78214",,2131347.5,13683211.5,2022-01-04,2022-01-04,,,ACM HUB,3,,
Electrical General Permit,MEP-ELE-PMT22-33300052,Electrical General Permit,,"8403 OVERLOOK PATH, CITY OF SAN ANTONIO, TX 78249",,2079403.7,13747666.4,2022-01-04,2022-01-04,,,AM1 ELECTRICAL SERVICES,8,,
Electrical General Permit,MEP-ELE-PMT22-33300066,Electrical General Permit,,"3115 MARIBELLE, CITY OF SAN ANTONIO, TX 78228",,2097663.5,13717782.1,2022-01-04,2022-01-04,,,"THE ELECTRICIAN, LLC",7,NCD-3 Ingram Hills,
Electrical General Permit,MEP-ELE-PMT22-33300068,Electrical General Permit,,"1339 CHAVANEAUX, CITY OF SAN ANTONIO, TX 78224",,2118907.7,13664895.7,2022-01-04,2022-01-04,,,BL ELECTRIC LLC,4,,
Electrical General Permit,MEP-ELE-PMT22-33300075,Electrical General Permit,,"1519 MENEFEE BLVD, CITY OF SAN ANTONIO, TX 78237",,2108009.7,13694718.7,2022-01-04,2022-01-04,,,RA FLORES ELEC,5,,
Electrical General Permit,MEP-ELE-PMT22-33300078,Electrical General Permit,,"239 SUNGLO DR, CITY OF SAN ANTONIO, TX 78221",,2125488.4,13676181.2,2022-01-04,2022-01-04,,,RA FLORES ELEC,3,,
Electrical General Permit,MEP-ELE-PMT22-33334361,electrical,,"1224 FRESNO, CITY OF SAN ANTONIO, TX 78201",,2122985.2,13720223.5,2021-10-19,2022-01-04,,,"EULOGIO G ROCHA, STATE MASTER ELECTRICAL LIC.",1,,
Electrical General Permit,MEP-ELE-PMT22-33339021,Electrical General Permit,,"6223 CAIRO, CITY OF SAN ANTONIO, TX 78229",,2097040,13725604.4,2021-12-01,2022-01-04,,,EM-TECH,7,,
Electrical General Permit,MEP-ELE-PMT22-33341480,TOPS,,"1127 ELMIRA ST, CITY OF SAN ANTONIO, TX 78212",,2133019.8,13708892.6,2021-12-27,2022-01-04,,,"EULOGIO G ROCHA, STATE MASTER ELECTRICAL LIC.",1,,
Plumbing Gas Permit,MEP-GAS-PMT21-34210801,GAS PERMIT,,"5622 RAY ELLISON BLVD, CITY OF SAN ANTONIO, TX 78242",,,,2021-04-07,2022-01-04,,,"THE BRANDT COMPANIES, LLC",4,,
Plumbing Gas Permit,MEP-GAS-PMT22-34200054,Plumbing Gas Permit,,"3714 MARYMONT DR, CITY OF SAN ANTONIO, TX 78217",,2151548.6,13738205.4,2022-01-04,2022-01-04,,,JMD PLUMBING. INC,10,,
Plumbing Gas Permit,MEP-GAS-PMT22-34200058,Plumbing Gas Permit,,"8000 RESTLESS WIND, CITY OF SAN ANTONIO, TX 78250",,2081095.4,13721790,2022-01-04,2022-01-04,,,GENESIS PLUMBING,6,,
Plumbing Gas Permit,MEP-GAS-PMT22-34200060,Plumbing Gas Permit,,"1715 WINDING VIEW, CITY OF SAN ANTONIO ETJ, TX 78260",,2139311.1,13792248.7,2022-01-04,2022-01-04,,,GENESIS PLUMBING,0,,
Plumbing Gas Permit,MEP-GAS-PMT22-34200062,Plumbing Gas Permit,,"5714 GILLIS DR, CITY OF SAN ANTONIO, TX 78240",,2096130.2,13727745.9,2022-01-04,2022-01-04,,,TIM KINSEY PLUMBING LLC,7,,
Plumbing Irrigation Permit,MEP-IRR-PMT22-34400041,12618 LARISSA,,"12618 LARISSA, CITY OF SAN ANTONIO ETJ, TX 78245",,,,2022-01-04,2022-01-04,,,"RICHARD J NARUM, 3-D LANDSCAPING LLC",0,,
Plumbing Irrigation Permit,MEP-IRR-PMT22-34400046,Plumbing Irrigation Permit,,"1434 COMMERCE ST, CITY OF SAN ANTONIO, TX 78205",,2136099.7,13700719.7,2022-01-04,2022-01-04,,,J&V IRRIGATION,2,,
Plumbing Irrigation Permit,MEP-IRR-PMT22-34400048,Plumbing Irrigation Permit,,"24434 CANYON ROW, CITY OF SAN ANTONIO ETJ, TX 78260",,2130683.9,13791388,2022-01-04,2022-01-04,,,SPRINKLER KING,0,,
Plumbing Irrigation Permit,MEP-IRR-PMT22-34400071,Plumbing Irrigation Permit,,"22077 GYPSY VIEW, CITY OF SAN ANTONIO ETJ, TX 78261",,2165175.3,13783756.1,2022-01-04,2022-01-04,,,GREAT REPUBLIC LANDSCAPING & IRRIGATION,0,,
Mechanical Permit,MEP-MEC-PMT21-33910051,Mechanical Permit,,"9330 POTRANCO RD, CITY OF SAN ANTONIO, TX 78245",,2074221.2,13708043.8,2021-04-01,2022-01-04,,,DOUGLAS BOEHM,6,,
Mechanical Permit,MEP-MEC-PMT22-33900045,Mechanical,,"2024 FLORES ST, CITY OF SAN ANTONIO, TX 78204",,2126805.3,13694734.9,2022-01-04,2022-01-04,,,MILLER COOLING & HEATING,5,,
Mechanical Permit,MEP-MEC-PMT22-33909990,Third Coast,,"3710 COMMERCE ST, CITY OF SAN ANTONIO, TX 78219",,2151933.2,13702515.4,2021-03-31,2022-01-04,,,JOEL C GARZA,2,,
Plumbing General Permit,MEP-PLM-PMT22-34300019,Plumbing General Permit,,"2834 WOODCREST DR, CITY OF SAN ANTONIO, TX 78209",,2145202.4,13730644.7,2022-01-03,2022-01-04,,,GOOD 2 GO PLUMBING & ROOTER LLC,10,,
Plumbing General Permit,MEP-PLM-PMT22-34300036,Plumbing General Permit,,"2030 HOUSTON ST, CITY OF SAN ANTONIO, TX 78202",,2138942.2,13702328.6,2022-01-04,2022-01-04,,,BIG J PLUMBING,2,,
Plumbing General Permit,MEP-PLM-PMT22-34300051,Plumbing General Permit,,"1809 OLIVE ST, CITY OF SAN ANTONIO, TX 78210",,2136691,13693012,2022-01-04,2022-01-04,,,ALEXANDER ALVAREZ,3,,
Plumbing General Permit,MEP-PLM-PMT22-34300053,Plumbing General Permit,,"1219 NOLAN ST, CITY OF SAN ANTONIO, TX 78202",,2138840.4,13703497.6,2022-01-04,2022-01-04,,,ACOSTA PLUMBING,2,,
Plumbing General Permit,MEP-PLM-PMT22-34300055,Plumbing General Permit,,"3714 MARYMONT DR, CITY OF SAN ANTONIO, TX 78217",,2151548.6,13738205.4,2022-01-04,2022-01-04,,,JMD PLUMBING. INC,10,,
Plumbing General Permit,MEP-PLM-PMT22-34300056,Plumbing Backflow Permit,,"4400 IH 35, CITY OF SAN ANTONIO, TX 78218",,2157244.1,13718033.8,2022-01-04,2022-01-04,,,EZ PLUMBING,2,,
Plumbing General Permit,MEP-PLM-PMT22-34300057,Plumbing Backflow Permit,,"4400 IH 35, CITY OF SAN ANTONIO, TX 78218",,2157244.1,13718033.8,2022-01-04,2022-01-04,,,EZ PLUMBING,2,,
Plumbing General Permit,MEP-PLM-PMT22-34300061,Plumbing General Permit,,"1715 WINDING VIEW, CITY OF SAN ANTONIO ETJ, TX 78260",,2139311.1,13792248.7,2022-01-04,2022-01-04,,,GENESIS PLUMBING,0,,
Plumbing General Permit,MEP-PLM-PMT22-34300073,Plumbing General Permit,,"10314 WILLOWICK, CITY OF SAN ANTONIO, TX 78217",,2144848.6,13741349.8,2022-01-04,2022-01-04,,,PULLIAM PLUMBING,10,,
Plumbing General Permit,MEP-PLM-PMT22-34300076,Plumbing General Permit,,"301 WOODLAWN AVE, CITY OF SAN ANTONIO, TX 78212",,2131064.3,13712488.6,2022-01-04,2022-01-04,,,PULLIAM PLUMBING,1,,
Plumbing General Permit,MEP-PLM-PMT22-34340059,Plumbing General Permit,,"329 BLAINE ST, CITY OF SAN ANTONIO, TX 78202",,2139922.8,13704134.9,2021-12-13,2022-01-04,,,RMP PLUMBING SERVICES,2,,
Plumbing General Permit,MEP-PLM-PMT22-34341503,Victor Perez,,"442 PRESTWICK, CITY OF SAN ANTONIO, TX 78223",,2147928.9,13684534.9,2021-12-27,2022-01-04,,,VICTOR PEREZ,3,,
Plumbing Sewer Permit,MEP-SEW-PMT22-34800077,Plumbing Sewer Permit,,"301 WOODLAWN AVE, CITY OF SAN ANTONIO, TX 78212",,2131064.3,13712488.6,2022-01-04,2022-01-04,,,PULLIAM PLUMBING,1,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34938141,Valerie,,"8000 RESTLESS WIND, CITY OF SAN ANTONIO, TX 78250",,2081095.4,13721790,2021-11-22,2022-01-04,,,JAMAER HOPES,6,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34938483,Mathieu Muckensturm,,"411 DAKOTA ST, CITY OF SAN ANTONIO, TX 78203",,2135386.1,13699190.2,2021-11-24,2022-01-04,,,"STEPHAN ENGEL, SOUTH TEXAS SOLAR SYSTEMS",2,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34939978,Walker 16025 Hickory Well,,"16025 HICKORY WELL DR, CITY OF SAN ANTONIO, TX 78247",,2157518.9,13764916.6,2021-12-13,2022-01-04,,,AMERICAN DESIGN AND BUILD,10,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34940803,630WAGN,,"630 HERITAGE WAY, CITY OF SAN ANTONIO, TX 78245",,2069518.5,13705983.2,2021-12-17,2022-01-04,,,PATRICK THOMAS HICKS,4,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34940948,806SOLI,,"6806 COUNTRY CROSS, CITY OF SAN ANTONIO, TX 78240",,2088698.8,13745106.8,2021-12-20,2022-01-04,,,PATRICK THOMAS HICKS,7,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34940970,430JIME,,"430 MCNEEL RD, CITY OF SAN ANTONIO, TX 78228",,2110299,13720232.8,2021-12-20,2022-01-04,,,PATRICK THOMAS HICKS,7,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34941192,Ernest Valdez,,"222 WHITEFIELD, CITY OF SAN ANTONIO, TX 78223",,2145396.6,13681212.1,2021-12-21,2022-01-04,,,PURE ENERGY INC,3,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34941236,Angelica Fernandez,,"4611 LAROUTE, CITY OF SAN ANTONIO, TX 78222",,2168960.9,13685828.4,2021-12-21,2022-01-04,,,PURE ENERGY INC,2,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34941324,Brown Solar System Installation,,"19218 BARROW BAY, CITY OF SAN ANTONIO, TX 78258",,2135983,13774027,2021-12-22,2022-01-04,,,"ADRIAN BUCK, FREEDOM SOLAR POWER",9,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34941326,Reynolds Solar System Installation,,"21522 BEAVER BROOK, CITY OF SAN ANTONIO, TX 78260",,2125108.2,13781506.3,2021-12-22,2022-01-04,,,"ADRIAN BUCK, FREEDOM SOLAR POWER",9,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34941821,Bustamante - 8768 Seven Seas,,"8768 SEVEN SEAS, CITY OF SAN ANTONIO, TX 78242",,2090727.9,13670411.4,2021-12-30,2022-01-04,,,JOSE HERNANDEZ,4,,
Solar - Photovoltaic Permit,MEP-SOL-PMT22-34941854,Michael Shipman,,"5938 SPRING VALLEY, CITY OF SAN ANTONIO, TX 78247",,2166941.2,13759078,2021-12-30,2022-01-04,,,PURE ENERGY INC,10,,
Electrical TML Permit,MEP-TML-PMT22-44000047,Electrical TML Permit,,"108 BEATRICE AVE, CITY OF SAN ANTONIO, TX 78214",,2127793.8,13684809.1,2022-01-04,2022-01-04,,,,3,,
Electrical TOPS Permit,MEP-TOP-PMT22-33600067,Electrical TOPS Permit,,"3115 MARIBELLE, CITY OF SAN ANTONIO, TX 78228",,2097663.5,13717782.1,2022-01-04,2022-01-04,,,"THE ELECTRICIAN, LLC",7,NCD-3 Ingram Hills,
Minor Commercial Repair Permit,REP-CRP-PMT22-35400001,8726 POTEET JOURDANTON FWY,,,,,,2022-01-04,2022-01-04,,,"GUY K FOSTER, ACREAGE MOWING",,,
Minor Commercial Repair Permit,REP-CRP-PMT22-35400002,"HA Properties, LLC 1919 Pleasanton Rd",,,,,,2022-01-04,2022-01-04,,,HABIBA RAJPARI,,,
Minor Commercial Repair Permit,REP-CRP-PMT22-35400003,"HA Properties, LLC 1915 Pleasanton Rd",,,,,,2022-01-04,2022-01-04,,,HABIBA RAJPARI,3,,
Minor Commercial Repair Permit,REP-CRP-PMT22-35400004,"HA Properties, LLC  1913 Pleasanton Rd",,,,,,2022-01-04,2022-01-04,,,HABIBA RAJPARI,3,,
Minor Commercial Repair Permit,REP-CRP-PMT22-35400005,"HA Properties, LLC  1911 Pleasanton Rd",,"1911 PLEASANTON RD, CITY OF SAN ANTONIO, TX 78221",,2126427,13679686,2022-01-04,2022-01-04,,,HABIBA RAJPARI,3,,
Foundation Repair Permit,REP-FND-PMT22-35100008,7030 HORIZON PEAK-- FOUNDATION,,"7030 HORIZON PEAK, CITY OF SAN ANTONIO, TX 78233",,2174406.5,13758202.7,2022-01-04,2022-01-04,,,"NELSON A GONZALEZ, PERMANENT FOUNDATIONS SOLUTION",10,,
Foundation Repair Permit,REP-FND-PMT22-35100009,4918 Donna,,"4918 DONNA, CITY OF SAN ANTONIO, TX 78228",,2110424.2,13721503.1,2022-01-04,2022-01-04,,,"NELSON A GONZALEZ, PERMANENT FOUNDATIONS SOLUTION",7,,
Foundation Repair Permit,REP-FND-PMT22-35100010,178 SWEETBRIAR AVE,,"178 SWEETBRIAR AVE, CITY OF SAN ANTONIO, TX 78228",,2112225,13711079.4,2022-01-04,2022-01-04,,,"NELSON A GONZALEZ, PERMANENT FOUNDATIONS SOLUTION",7,,
Foundation Repair Permit,REP-FND-PMT22-35100011,Simon Honig,,"3638 BLAIRSTONE, CITY OF SAN ANTONIO, TX 78247",,2150750.3,13752625.1,2022-01-03,2022-01-04,,,"MARIO ARRAMBIDE, ACE TOTAL RENOVATION",10,,
Foundation Repair Permit,REP-FND-PMT22-35100012,"Belew House, LLC",,"302 CEVALLOS, CITY OF SAN ANTONIO, TX 78204",,2126312.5,13696948.5,2022-01-04,2022-01-04,,,"PORFIRIO J OCHOA, J OCHOA CONSTRUCTION",1,,
Re-Roof Permit,REP-ROF-PMT22-35200006,215 PLACID,,"215 PLACID DR, CITY OF SAN ANTONIO, TX 78228",,2110639.7,13715438.5,2022-01-03,2022-01-04,,,"CAROLINA A MARTINEZ, CAROLINA'S PLUMBING SERVICE",7,,
Re-Roof Permit,REP-ROF-PMT22-35200007,Leticia Medrano,,"9902 SUGARLOAF, CITY OF SAN ANTONIO, TX 78245",,2071961.9,13705678.5,2022-01-04,2022-01-04,,,LETICIA MEDRANO,4,,
Re-Roof Permit,REP-ROF-PMT22-35200008,Robert Corona,,"407 ROYSTON AVE, CITY OF SAN ANTONIO, TX 78225",,2118175.8,13688615.9,2022-01-04,2022-01-04,,,DANIEL DICKSON,5,,
Re-Roof Permit,REP-ROF-PMT22-35200009,98 BEACON BAY - RE-ROOF PERMIT,,"98 BEACON BAY, CITY OF SAN ANTONIO, TX 78239",,2164793.4,13740385.5,2022-01-04,2022-01-04,,,JOSHUA WILLIAM WITTMAN,2,,
Re-Roof Permit,REP-ROF-PMT22-35200010,406 LA MANDA BLVD,,"406 LA MANDA BLVD, CITY OF SAN ANTONIO, TX 78212",,2126063.8,13724946.1,2022-01-04,2022-01-04,,,"JOHN J MACHADO, UMBRELLA ROOFING & RESTORATION",1,,
Re-Roof Permit,REP-ROF-PMT22-35200011,902 S SAN EDUARDO,,"902 SAN EDUARDO AVE, CITY OF SAN ANTONIO, TX 78237",,2108657.6,13699993.8,2022-01-04,2022-01-04,,,ROLANDO NIETO MANZUR,5,,
Re-Roof Permit,REP-ROF-PMT22-35200012,2414 CRAIG PLACE,,"2414 CRAIG PLACE, CITY OF SAN ANTONIO, TX 78201",,2115549.8,13712767.8,2021-12-23,2022-01-04,,,AARON GARCIA,7,NCD-8 Woodlawn Lake,
Re-Roof Permit,REP-ROF-PMT22-35200013,Elias Contretas,,"555 SAN MANUEL, CITY OF SAN ANTONIO, TX 78228",,2110182,13709388.6,2022-01-04,2022-01-04,,,DANIEL DICKSON,5,,
Re-Roof Permit,REP-ROF-PMT22-35200014,371 ALTGELT,,"371 ALTGELT AVE, CITY OF SAN ANTONIO, TX 78201",,2110659.7,13722550.2,2022-01-04,2022-01-04,,,VALENTE GUERRERO,7,,
Re-Roof Permit,REP-ROF-PMT22-35200015,14226 SUSANCREST,,"14226 SUSANCREST DR, CITY OF SAN ANTONIO, TX 78232",,2136875.2,13755909.4,2022-01-04,2022-01-04,,,JOSE GONZALEZ,9,,
Re-Roof Permit,REP-ROF-PMT22-35200016,Oscar Pena,,"1330 AARON PLACE, CITY OF SAN ANTONIO, TX 78221",,2119466.5,13674882.6,2022-01-04,2022-01-04,,,OSCAR R PENA,3,,
Residential Repair Permit,REP-RRP-PMT-22-35300009,114 BARBARA,,"114 BARBARA, CITY OF SAN ANTONIO, TX 78216",,2129961.1,13730756.4,2021-12-27,2022-01-04,,,"JON D WAUSON, 12 JORDON STONES, LLC",1,,
Residential Repair Permit,REP-RRP-PMT-22-35300009,114 BARBARA,,"114 BARBARA, CITY OF SAN ANTONIO, TX 78216",,2129961.1,13730756.4,2022-01-10,2022-01-04,,,"JON D WAUSON, 12 JORDON STONES, LLC",1,,
Residential Repair Permit,REP-RRP-PMT-22-35300010,5250 PRINCE VALIANT,,"5250 PRINCE VALIANT DR, CITY OF SAN ANTONIO, TX 78218",,2163995.7,13731569,2022-01-04,2022-01-04,,,JUAN VICENTE OVALLE,2,,
Residential Repair Permit,REP-RRP-PMT-22-35300011,AFF - Complex plans - 119 OLYMPIA DR,,"119 OLYMPIA, CITY OF SAN ANTONIO, TX 78201",,2122327.5,13723216.9,2022-01-04,2022-01-04,,,"FRANCISCO RUIZ, PRO MASTERS REMODELING",1,,
Residential Repair Permit,REP-RRP-PMT-22-35300011,AFF - Complex plans - 119 OLYMPIA DR,,"119 OLYMPIA, CITY OF SAN ANTONIO, TX 78201",,2122327.5,13723216.9,2022-01-07,2022-01-04,,,"FRANCISCO RUIZ, PRO MASTERS REMODELING",1,,
Residential Repair Permit,REP-RRP-PMT-22-35300011,AFF - Complex plans - 119 OLYMPIA DR,,"119 OLYMPIA, CITY OF SAN ANTONIO, TX 78201",,2122327.5,13723216.9,2022-01-10,2022-01-04,,,"FRANCISCO RUIZ, PRO MASTERS REMODELING",1,,
Residential Repair Permit,REP-RRP-PMT-22-35300012,1219 NOLAN ST,,"1219 NOLAN ST, CITY OF SAN ANTONIO, TX 78202",,2138840.4,13703497.6,2021-12-14,2022-01-04,,,"JOSE A VALDEZ, WINDMILL HERITAGE LLC",2,,
Residential Repair Permit,REP-RRP-PMT-22-35300013,1210 WAVERLY,,"1210 WAVERLY, CITY OF SAN ANTONIO, TX 78201",,2117539,13710628.4,2021-09-26,2022-01-04,,,"EDWARD COLLINS, COLLINS CONSTRUCTION",1,NCD-8 Woodlawn Lake,
Residential Repair Permit,REP-RRP-PMT-22-35300014,Teresa Juarez,,"154 HARCOURT AVE, CITY OF SAN ANTONIO, TX 78223",,2149434.5,13678947.2,2022-01-04,2022-01-04,,,TERESA JUAREZ,3,,
Residential Repair Permit,REP-RRP-PMT-22-35300015,Danny Wyatt,,"258 THORAIN BLVD, CITY OF SAN ANTONIO, TX 78212",,2128262.2,13723107,2022-01-04,2022-01-04,,,ALBERT JIMENEZ,1,,Olmos Park Terrace
Residential Repair Permit,REP-RRP-PMT-22-35300016,7330 THRUSH GARDEN,,"7330 THRUSH GARDEN, CITY OF SAN ANTONIO, TX 78209",,2148166,13729425.4,2021-12-27,2022-01-04,,,"MARTIN D BOMBA, SOUTH TEXAS SIDING",10,,
Residential Repair Permit,REP-RRP-PMT-22-35300017,902 S SAN EDUARDO,,"902 SAN EDUARDO AVE, CITY OF SAN ANTONIO, TX 78237",,2108657.6,13699993.8,2022-01-04,2022-01-04,,,ROLANDO NIETO MANZUR,5,,
Residential Repair Permit,REP-RRP-PMT-22-35300018,3115 MARIBELLE,,"3115 MARIBELLE, CITY OF SAN ANTONIO, TX 78228",,2097663.5,13717782.1,2021-12-22,2022-01-04,,,"JEFFREY M BAKER, BAKER'S INTEGRITY RESORATION &",7,NCD-3 Ingram Hills,
